step,train_loss,step_s,tokens_s,cpu_pct,temp_c,gpu_pct,vram_mb,power_w
3000,2.9105,0.1257,32575.1,6.0,72.0,0.0,1319.0,50.43
3100,3.01203,0.1256,32604.8,1.4,71.0,12.0,1319.0,46.43
3200,2.94429,0.1266,32361.2,4.4,75.0,38.0,1319.0,48.04
3300,2.9506,0.126,32500.4,1.3,74.0,14.0,1319.0,49.64
3400,2.89816,0.1251,32737.3,2.2,71.0,0.0,1319.0,50.09
3500,2.93655,0.1263,32427.2,6.5,72.0,0.0,1319.0,50.89
3600,2.83833,0.1267,32340.1,7.0,72.0,0.0,1319.0,50.19
3700,2.90319,0.1254,32662.6,1.7,71.0,62.0,1319.0,49.85
3800,2.88023,0.1259,32542.1,2.3,71.0,0.0,1319.0,46.6
3900,2.89513,0.1269,32269.1,0.8,75.0,96.0,1319.0,49.78
4000,2.78217,0.1262,32447.3,7.8,71.0,69.0,1319.0,48.77
4100,2.83456,0.1256,32622.2,2.6,72.0,0.0,1319.0,50.55
4200,2.76685,0.1273,32170.5,2.6,71.0,0.0,1319.0,50.48
4300,2.77484,0.1271,32236.1,2.2,72.0,0.0,1319.0,50.65
4400,2.85046,0.1258,32555.7,0.9,73.0,0.0,1319.0,50.11
4500,2.71346,0.1266,32358.9,5.3,71.0,4.0,1319.0,48.27
4600,2.62193,0.1275,32124.6,3.6,70.0,0.0,1319.0,37.71
4700,2.84957,0.1265,32381.5,1.3,71.0,0.0,1319.0,49.72
4800,2.81013,0.1266,32359.2,2.0,75.0,44.0,1319.0,51.87
4900,2.83477,0.1282,31956.6,2.6,72.0,17.0,1319.0,49.39
5000,2.49525,0.1268,32315.3,59.4,72.0,16.0,1319.0,46.69
5100,2.62051,0.1259,32523.6,1.4,72.0,30.0,1319.0,50.16
5200,2.54427,0.1268,32310.8,2.2,75.0,31.0,1319.0,47.48
5300,2.57767,0.1267,32334.6,0.9,72.0,0.0,1319.0,50.58
5400,2.51937,0.1254,32651.9,0.8,74.0,0.0,1319.0,50.54
5500,2.52881,0.126,32502.2,5.2,72.0,0.0,1319.0,50.96
5600,2.61819,0.1272,32198.7,1.3,75.0,44.0,1319.0,50.36
5700,2.72492,0.1258,32554.6,1.8,72.0,0.0,1319.0,50.44
5800,2.39835,0.1259,32539.1,0.8,75.0,76.0,1319.0,49.31
5900,2.53829,0.1269,32267.5,0.5,72.0,0.0,1319.0,49.97
6000,2.64395,0.1269,32279.9,7.7,71.0,18.0,1319.0,44.12
6100,2.56817,0.1259,32526.3,0.9,72.0,0.0,1319.0,50.23
6200,2.46987,0.127,32261.1,0.4,72.0,5.0,1319.0,47.78
6300,2.46041,0.1268,32293.7,1.8,72.0,0.0,1319.0,50.72
6400,2.60054,0.1261,32477.9,0.9,75.0,81.0,1319.0,49.82
6500,2.50495,0.1267,32318.1,5.1,71.0,10.0,1319.0,46.51
6600,2.47664,0.127,32244.9,0.5,72.0,0.0,1319.0,50.53
6700,2.39586,0.1254,32651.3,2.6,72.0,0.0,1319.0,46.0
6800,2.4354,0.1265,32378.1,2.2,71.0,0.0,1319.0,40.09
6900,2.37306,0.1269,32269.8,0.9,72.0,0.0,1319.0,49.81
7000,2.46371,0.126,32501.5,5.3,72.0,27.0,1319.0,49.68
7100,2.30829,0.1253,32679.5,1.5,76.0,92.0,1319.0,49.79
7200,2.49451,0.1274,32147.3,2.2,75.0,61.0,1319.0,49.55
7300,2.27773,0.1267,32321.7,1.7,75.0,30.0,1319.0,51.03
7400,2.22692,0.1256,32604.8,2.6,72.0,0.0,1319.0,47.5
7500,2.11567,0.1259,32527.6,5.5,71.0,17.0,1319.0,47.08
7600,2.39032,0.1271,32239.0,1.9,72.0,0.0,1319.0,45.68
7700,2.23344,0.1254,32659.0,1.9,75.0,7.0,1319.0,49.41
7800,2.35888,0.1246,32871.1,1.8,72.0,0.0,1319.0,46.45
7900,2.28637,0.1264,32404.2,2.6,72.0,0.0,1319.0,50.89
8000,2.29722,0.1261,32473.0,5.7,73.0,17.0,1319.0,48.85
8100,2.19615,0.1255,32637.4,0.8,72.0,0.0,1319.0,45.7
8200,2.05573,0.1267,32329.6,4.5,67.0,0.0,1319.0,49.69
8300,2.22506,0.1275,32120.0,0.9,73.0,80.0,1319.0,49.53
8400,2.34939,0.1265,32370.1,1.3,71.0,0.0,1319.0,50.45
8500,1.82149,0.126,32508.7,5.1,72.0,0.0,1319.0,48.42
8600,2.20554,0.1276,32089.4,1.3,72.0,0.0,1319.0,50.19
8700,2.20976,0.1265,32366.9,2.2,72.0,0.0,1319.0,49.35
8800,2.12893,0.1268,32304.3,2.1,70.0,0.0,1319.0,49.75
8900,2.09439,0.1275,32131.7,1.7,71.0,0.0,1319.0,50.5
9000,2.13672,0.1275,32113.2,4.3,71.0,18.0,1319.0,45.93
9100,2.20456,0.126,32500.9,1.2,75.0,49.0,1319.0,50.53
9200,2.17999,0.1259,32536.4,58.1,72.0,0.0,1319.0,49.08
9300,2.1208,0.1265,32367.1,5.4,75.0,92.0,1319.0,50.78
9400,2.18555,0.1255,32632.7,0.4,71.0,0.0,1319.0,46.33
9500,2.08641,0.1256,32622.9,6.1,72.0,0.0,1319.0,50.23
9600,1.9997,0.1268,32295.5,2.1,75.0,36.0,1319.0,48.28
9700,2.05006,0.1263,32426.0,0.9,72.0,0.0,1319.0,50.37
9800,2.18644,0.1252,32712.4,1.3,73.0,0.0,1319.0,50.58
9900,2.0944,0.126,32504.4,0.5,72.0,7.0,1319.0,48.05
10000,2.16228,0.1267,32331.3,7.7,72.0,16.0,1319.0,49.4
10100,2.03916,0.125,32758.3,6.0,72.0,29.0,1319.0,50.9
10200,1.9746,0.1257,32577.7,1.7,72.0,0.0,1319.0,50.95
10300,1.81868,0.1267,32315.9,1.8,72.0,21.0,1319.0,50.46
10400,1.99273,0.1257,32585.1,0.9,72.0,0.0,1319.0,50.32
10500,1.88925,0.1253,32689.8,7.1,74.0,24.0,1319.0,50.56
10600,1.85218,0.127,32246.2,0.4,72.0,0.0,1319.0,50.93
10700,1.79307,0.127,32242.1,2.2,72.0,0.0,1319.0,50.44
10800,1.89201,0.1256,32614.2,5.8,73.0,89.0,1319.0,51.03
10900,1.9239,0.1266,32361.5,2.6,72.0,36.0,1319.0,48.51
11000,1.9724,0.1272,32207.0,4.9,72.0,22.0,1319.0,50.35
11100,1.8336,0.1255,32632.4,1.7,71.0,31.0,1319.0,48.57
11200,1.83814,0.1252,32726.8,2.7,72.0,0.0,1319.0,46.46
11300,2.08122,0.1267,32330.3,2.9,75.0,97.0,1319.0,50.49
11400,1.94868,0.126,32502.2,0.5,71.0,0.0,1319.0,50.14
11500,1.8215,0.1251,32746.9,5.7,71.0,0.0,1319.0,47.42
11600,1.95304,0.1267,32330.7,1.1,71.0,0.0,1319.0,47.69
11700,1.66288,0.127,32249.4,1.7,72.0,0.0,1319.0,50.24
11800,1.80587,0.1257,32580.9,1.8,75.0,28.0,1319.0,50.35
11900,1.86462,0.1261,32489.1,2.3,71.0,0.0,1319.0,46.49
12000,1.84267,0.1277,32065.9,6.9,71.0,18.0,1319.0,48.86
