step,train_loss,step_s,tokens_s,cpu_pct,temp_c,gpu_pct,vram_mb,power_w
17300,6.00319,0.1283,31934.0,1.8,72.0,0.0,1314.0,49.94
17400,5.96944,0.1283,31934.4,1.3,73.0,60.0,1314.0,48.38
17500,5.94411,0.1283,31936.0,5.0,70.0,0.0,1314.0,49.39
17600,6.03312,0.1282,31939.7,4.3,70.0,0.0,1314.0,49.53
17700,5.92904,0.1283,31932.5,1.3,71.0,0.0,1314.0,49.57
17800,5.93755,0.1283,31935.9,2.6,70.0,0.0,1314.0,50.28
17900,5.94469,0.1283,31936.6,0.9,74.0,80.0,1314.0,50.19
18000,5.93584,0.1283,31936.9,6.1,73.0,57.0,1314.0,47.37
18100,5.93735,0.1283,31932.8,0.9,70.0,0.0,1314.0,47.91
18200,5.99829,0.1283,31933.7,0.9,70.0,0.0,1314.0,49.73
18300,5.98494,0.1283,31931.9,2.6,71.0,6.0,1314.0,49.26
18400,5.92906,0.1283,31926.9,3.9,71.0,0.0,1314.0,49.93
18500,5.97772,0.1283,31925.7,5.9,70.0,17.0,1314.0,45.47
18600,5.97334,0.1283,31927.1,1.7,74.0,65.0,1314.0,49.91
18700,5.9742,0.1283,31928.4,1.3,70.0,0.0,1314.0,47.62
18800,5.99045,0.1283,31926.1,1.3,73.0,14.0,1314.0,46.94
18900,5.93964,0.1288,31794.7,2.3,70.0,0.0,1314.0,49.62
19000,5.98074,0.1288,31792.7,5.7,70.0,0.0,1314.0,49.65
19100,6.02929,0.1288,31791.6,3.6,71.0,0.0,1314.0,49.39
19200,6.00223,0.1289,31787.5,0.9,72.0,17.0,1314.0,50.17
19300,5.95391,0.1288,31790.3,1.3,71.0,0.0,1314.0,49.86
19400,5.90181,0.1283,31927.2,0.4,74.0,95.0,1314.0,48.62
19500,5.96375,0.1283,31927.4,5.1,70.0,0.0,1314.0,46.69
19600,5.90096,0.1283,31923.6,1.8,69.0,0.0,1314.0,47.86
19700,5.9808,0.1288,31798.3,1.8,68.0,0.0,1314.0,49.07
19800,5.86825,0.1288,31806.1,1.8,69.0,0.0,1314.0,49.96
19900,5.95062,0.1288,31808.2,1.3,72.0,97.0,1314.0,48.85
20000,5.94582,0.1288,31812.6,7.2,70.0,0.0,1314.0,49.32
20100,5.95569,0.1287,31817.4,1.4,70.0,0.0,1314.0,50.0
20200,6.03548,0.1282,31945.6,1.7,70.0,0.0,1314.0,50.19
20300,5.98479,0.1283,31937.1,0.9,74.0,91.0,1314.0,49.92
20400,5.96772,0.1283,31933.7,1.3,72.0,6.0,1314.0,50.06
20500,6.00352,0.1283,31935.0,5.9,70.0,5.0,1314.0,45.76
20600,5.99945,0.1283,31935.5,0.9,71.0,0.0,1314.0,49.99
20700,5.93729,0.1283,31935.0,1.3,71.0,49.0,1314.0,49.52
20800,6.00195,0.1283,31936.8,0.4,72.0,96.0,1314.0,49.86
20900,6.00183,0.1283,31936.5,1.3,70.0,0.0,1314.0,49.5
21000,5.99132,0.1283,31936.6,4.9,74.0,32.0,1314.0,49.94
21100,6.01079,0.1284,31906.0,1.4,71.0,0.0,1314.0,49.6
21200,5.98,0.1284,31906.0,6.8,72.0,94.0,1314.0,48.62
21300,5.93415,0.1284,31904.3,0.9,74.0,73.0,1314.0,48.69
21400,5.9922,0.1284,31909.6,2.5,70.0,0.0,1314.0,50.17
21500,5.92871,0.1284,31905.5,4.9,73.0,88.0,1314.0,48.37
21600,5.99045,0.1283,31935.9,1.7,71.0,63.0,1314.0,49.56
21700,6.00081,0.1282,31940.6,1.7,70.0,25.0,1314.0,48.21
21800,6.02089,0.1282,31945.8,0.9,70.0,17.0,1314.0,48.31
21900,5.94431,0.1282,31946.7,0.9,74.0,95.0,1314.0,50.03
22000,5.94204,0.1282,31950.9,6.0,70.0,0.0,1314.0,49.4
22100,6.00984,0.1282,31955.3,1.8,74.0,96.0,1314.0,49.14
22200,5.97437,0.1282,31954.1,3.5,70.0,0.0,1314.0,48.87
22300,6.0097,0.1282,31953.5,0.9,70.0,54.0,1314.0,48.58
22400,5.95477,0.1282,31954.2,1.3,74.0,57.0,1314.0,49.79
22500,6.01225,0.1282,31954.4,6.1,70.0,4.0,1314.0,45.85
22600,5.96253,0.1282,31957.8,1.4,70.0,0.0,1314.0,49.67
22700,5.94086,0.1282,31957.5,1.8,70.0,0.0,1314.0,49.86
