step,train_loss,step_s,tokens_s,cpu_pct,temp_c,gpu_pct,vram_mb,power_w
11900,1.66309,0.1272,32200.7,3.5,71.0,64.0,1442.0,50.39
12000,1.58568,0.1251,32753.4,7.9,71.0,0.0,1423.0,47.73
12100,1.52219,0.1251,32743.2,3.1,75.0,87.0,1437.0,49.55
12200,1.78352,0.125,32777.9,6.1,73.0,0.0,1415.0,50.9
12300,1.59124,0.1263,32442.3,10.0,73.0,0.0,1416.0,51.67
12400,1.5469,0.1268,32303.2,3.0,74.0,87.0,1426.0,49.82
12500,1.62748,0.128,32005.6,11.0,72.0,8.0,1416.0,46.73
12600,1.5758,0.1308,31315.7,3.2,72.0,0.0,1415.0,51.51
12700,1.44784,0.131,31267.3,3.3,75.0,45.0,1420.0,48.57
12800,1.58933,0.1304,31414.1,3.5,73.0,0.0,1417.0,50.84
12900,1.44459,0.131,31256.7,2.6,76.0,33.0,1415.0,51.56
13000,1.46291,0.1313,31190.6,6.7,75.0,89.0,1420.0,51.04
13100,1.41904,0.1299,31530.9,4.7,72.0,0.0,1415.0,49.62
13200,1.39776,0.1309,31297.1,3.7,72.0,0.0,1415.0,46.8
13300,1.67665,0.1316,31127.7,5.4,75.0,46.0,1415.0,47.79
13400,1.34756,0.1309,31297.1,5.7,72.0,22.0,1415.0,49.43
13500,1.37302,0.131,31258.7,8.3,72.0,8.0,1415.0,46.46
13600,1.45415,0.1321,31004.8,4.3,75.0,43.0,1420.0,51.0
13700,1.44375,0.1306,31354.4,0.9,72.0,0.0,1391.0,50.44
13800,1.4551,0.1289,31772.6,1.8,72.0,0.0,1392.0,50.56
13900,1.49372,0.1295,31619.4,2.6,72.0,0.0,1427.0,49.21
14000,1.49935,0.1322,30982.9,15.2,72.0,13.0,1427.0,48.7
14100,1.37677,0.1341,30546.5,4.4,75.0,83.0,1427.0,51.56
14200,1.47733,0.1381,29666.1,5.1,75.0,85.0,1427.0,51.21
14300,1.47526,0.1415,28957.2,3.5,72.0,0.0,1428.0,46.44
14400,1.27869,0.1392,29417.3,5.3,73.0,59.0,1434.0,51.67
14500,1.33538,0.1372,29852.7,10.9,72.0,22.0,1418.0,50.75
14600,1.25173,0.1337,30635.4,3.5,72.0,0.0,1418.0,46.18
14700,1.36,0.131,31265.8,7.1,72.0,0.0,1415.0,48.48
14800,1.31135,0.1291,31715.1,4.1,72.0,1.0,1418.0,46.67
14900,1.40026,0.1306,31371.7,5.8,72.0,0.0,1423.0,50.68
15000,1.29408,0.1298,31558.0,8.5,71.0,0.0,1418.0,50.92
15100,1.21314,0.1306,31358.2,3.9,74.0,95.0,1418.0,50.74
15200,1.27149,0.1298,31548.3,4.2,72.0,0.0,1418.0,46.43
15300,1.21018,0.1288,31801.4,2.2,72.0,0.0,1426.0,50.36
15400,1.36239,0.1273,32166.1,3.9,72.0,0.0,1426.0,50.64
15500,1.21769,0.1261,32491.5,7.6,72.0,0.0,1426.0,50.2
15600,1.25784,0.1244,32914.7,1.8,72.0,0.0,1426.0,50.61
15700,1.43327,0.1236,33147.1,2.2,72.0,57.0,1426.0,50.38
15800,1.47811,0.1234,33186.0,1.3,71.0,60.0,1413.0,48.14
15900,1.21084,0.1234,33191.3,1.5,72.0,0.0,1413.0,48.06
16000,1.13537,0.1232,33248.5,11.1,73.0,0.0,1422.0,50.76
16100,1.22066,0.1245,32888.4,3.9,72.0,0.0,1430.0,49.94
16200,1.03601,0.1263,32423.5,4.4,72.0,0.0,1430.0,50.88
16300,1.22218,0.1277,32073.1,8.8,74.0,94.0,1685.0,52.48
16400,1.20278,0.1295,31638.5,5.4,72.0,3.0,1730.0,50.92
16500,1.21985,0.1313,31192.9,10.3,72.0,6.0,1748.0,48.13
16600,1.02921,0.1317,31112.6,7.1,73.0,4.0,1822.0,49.8
16700,1.15492,0.1321,31006.4,6.4,75.0,95.0,1681.0,51.85
16800,1.21973,0.1316,31118.2,10.8,76.0,54.0,1730.0,50.33
16900,1.13825,0.1328,30849.8,6.1,73.0,7.0,1697.0,50.56
17000,1.14432,0.1332,30754.9,10.7,73.0,4.0,1662.0,48.02
17100,1.29519,0.1335,30692.6,3.0,74.0,81.0,1736.0,50.0
17200,1.04006,0.1338,30608.0,4.6,73.0,4.0,1678.0,52.62
17300,1.13903,0.1348,30395.2,5.1,72.0,0.0,1543.0,50.35
17400,1.11831,0.1334,30693.5,1.8,72.0,3.0,1531.0,50.42
17500,1.15075,0.1336,30647.8,9.9,71.0,0.0,1714.0,49.28
17600,1.05626,0.1331,30781.3,5.4,73.0,10.0,1671.0,48.71
17700,0.97765,0.133,30800.7,7.0,72.0,3.0,1615.0,48.68
17800,1.24621,0.1327,30867.1,3.5,73.0,3.0,1611.0,51.8
17900,0.99118,0.1344,30474.0,10.6,72.0,3.0,1649.0,47.87
18000,1.08872,0.1336,30649.9,9.3,72.0,4.0,1627.0,51.74
